classname ,loc, rfc , wmc , cbo , dit , lcom , fanin , fanout , noc , numberOfAttributes , numberOfAttributesInherited , numberOfMethods , numberOfMethodsInherited , numberOfPrivateAttributes , numberOfPrivateMethods , numberOfPublicAttributes , numberOfPublicMethods , nonTrivialBugs , majorBugs , criticalBugs , highPriorityBugs , bug ,buggy
org::eclipse::mylyn::internal::monitor::ui::WindowChangeMonitor ,23,20,6,4,1,15,1,3,0,4,0,6,9,0,0,0,5,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::core::parser::markup::phrase::LimitedHtmlStartTagPhraseModifier ,23,10,5,2,2,6,1,1,0,1,0,4,22,1,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::actions::AbstractTaskAction ,24,8,6,2,1,3,0,2,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::core::AutomaticRepositoryTaskContainer ,24,14,7,5,4,36,3,2,2,2,0,9,51,1,0,0,8,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::util::SelectionProviderAdapter ,24,13,5,3,1,15,3,0,0,1,0,6,0,1,0,0,5,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::editors::ContentOutlineTools ,24,12,8,2,1,1,2,0,0,1,0,2,9,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::editor::dnd::DndConfigurationStrategy ,24,9,4,3,1,3,1,2,0,4,0,3,9,4,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::team::ui::LinkedTaskInfo ,24,7,7,5,2,21,5,0,0,6,0,7,13,6,0,0,7,0,0,0,0,0,0
org::eclipse::mylyn::tasks::ui::AbstractTaskRepositoryLinkProvider ,24,9,6,1,1,21,1,0,3,4,0,7,9,4,0,0,7,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::ui::JiraUiPlugin ,24,20,6,5,1,15,1,4,0,2,0,6,0,1,0,0,5,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::editor::operations::AbstractDocumentCommand ,24,14,5,4,1,10,3,1,1,1,0,5,9,0,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::views::TaskDetailLabelProvider ,24,18,5,8,1,3,1,7,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::context::ui::ActiveViewSelectionDragAdapter ,24,11,6,2,1,15,2,0,0,1,0,6,0,1,0,0,5,0,0,0,0,0,0
org::eclipse::mylyn::internal::pde::ui::PdeUiBridgePlugin ,24,14,7,4,1,15,1,3,0,3,0,6,0,2,2,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::core::validation::ValidationRules ,24,15,7,3,1,10,1,2,0,2,0,5,9,2,0,0,5,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorInputFactory ,24,20,5,7,1,1,1,7,0,2,0,2,9,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::commons::tests::manual::NoticicationPopupMain ,24,8,3,2,1,0,0,2,0,0,0,1,9,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::actions::AbstractTaskEditorAction ,24,10,9,3,1,6,0,3,0,1,0,4,0,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::zest::layouts::algorithms::HorizontalTreeLayoutAlgorithm ,24,12,13,2,3,6,0,2,0,0,8,4,72,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::mediawiki::core::block::PreformattedBlock ,24,16,12,5,3,6,1,4,0,1,4,4,43,1,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::web::tasks::WebConnectorUi ,25,15,7,7,2,15,0,7,0,0,0,6,31,0,0,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::bugs::AttributeTaskMapper ,25,16,8,10,1,10,5,5,0,1,0,5,9,1,0,0,5,0,0,0,0,1,1
org::eclipse::mylyn::internal::bugzilla::ui::editor::BugzillaTaskEditorPageFactory ,25,15,9,6,2,15,1,5,1,0,4,6,17,0,0,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::context::ui::ContentOutlineManager ,25,7,7,1,1,10,0,1,0,0,0,5,9,0,0,0,5,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::core::TaskRepositoryLocation ,25,14,7,6,2,3,2,4,1,1,0,3,15,0,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::actions::CopyCommentDetailsAction ,25,8,5,2,1,3,1,1,0,1,0,3,0,1,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::core::RepositoryTemplateManager ,25,15,7,7,1,10,6,1,0,1,0,5,9,1,0,0,5,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::actions::OpenTaskAction ,25,13,6,3,1,1,0,3,0,1,0,2,0,1,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::editors::TaskSpellingReconcileStrategy ,25,14,7,1,1,21,0,1,0,5,0,7,9,4,0,0,7,0,0,0,0,0,0
org::eclipse::mylyn::bugzilla::deprecated::BugzillaTaskEditorInput ,25,9,7,3,3,21,1,2,0,2,5,7,32,2,0,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::actions::RenameAction ,25,11,6,2,1,3,1,2,0,2,0,3,0,1,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::zest::tests::swt::GraphSnippet1 ,25,8,3,1,1,0,0,1,0,0,0,1,9,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::monitor::internal::TemporalStatistic ,25,10,8,3,2,15,1,2,0,1,0,6,15,1,0,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::wizards::NewLocalTaskWizard ,25,14,8,3,1,10,0,3,0,1,0,5,0,1,0,0,5,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::html::SingleCharReader ,25,8,7,3,1,3,2,1,1,0,0,3,32,0,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::core::MultiBugReportFactory ,26,17,6,7,2,1,1,6,0,0,1,2,11,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::team::ccvs::CvsCommitWorkflowProvider ,26,11,6,1,2,1,0,1,0,1,0,2,11,1,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::xplanner::ui::wizard::XPlannerRepositorySettingsPage ,26,10,7,5,4,10,1,4,0,3,25,5,78,3,0,0,2,1,0,0,0,2,1
org::eclipse::mylyn::internal::tasks::ui::actions::GroupSubTasksAction ,26,7,2,2,1,1,1,1,0,2,0,2,0,1,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::DialogErrorReporter ,26,8,3,1,2,1,0,1,0,1,4,2,11,1,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::ui::actions::OpenActiveSearchQuickView ,26,12,6,3,1,6,0,3,0,1,0,4,9,1,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::model::IssueLink ,26,7,7,2,1,21,2,0,0,7,0,7,18,7,0,0,7,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::ui::editor::JiraTaskEditorPageFactory ,26,16,9,6,2,15,0,6,0,0,4,6,17,0,0,0,6,0,0,0,0,0,0
org::eclipse::mylyn::tasks::tests::connector::MockRepositoryConnectorUi ,26,17,7,5,2,21,2,3,0,1,0,7,31,1,0,0,7,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::core::util::LocatorImpl ,26,13,7,5,1,21,4,1,0,6,0,7,15,6,0,0,7,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::editor::MarkupProjectionViewer ,26,11,10,2,1,10,1,1,0,2,0,5,0,1,0,0,5,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::core::validation::ValidationRule ,26,10,6,4,1,1,2,2,5,0,0,2,9,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::provisional::commons::soap::AxisHttpFault ,26,11,6,2,1,10,1,1,0,3,0,5,0,3,1,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::actions::OpenTaskListElementAction ,26,11,8,5,1,3,4,1,0,2,0,3,0,1,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::ide::ui::ProblemsListInterestSorter ,26,8,9,0,1,1,0,0,0,10,0,2,0,9,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::wizards::LocalRepositorySettingsPage ,26,9,8,2,3,15,1,1,0,0,1,6,13,0,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::TaskHyperlink ,27,16,5,5,2,3,3,2,0,1,1,3,6,1,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::trac::core::TracClientFactory ,27,12,4,8,1,1,4,4,0,0,0,2,9,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::examples::monitor::study::MylynUserStudyExamplePlugin ,27,14,5,4,1,10,0,4,0,3,0,5,0,2,0,0,5,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::util::DownloadAttachmentJob ,27,12,2,7,1,1,1,6,0,2,0,2,0,2,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::tasks::ui::TaskHyperlink ,27,11,8,16,1,21,13,3,0,3,0,7,9,3,0,0,7,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::actions::RestoreTaskListAction ,27,15,7,4,1,10,1,3,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::ui::actions::DeleteFavoriteAction ,27,8,4,2,2,1,2,1,0,2,0,2,2,2,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::context::ui::ContextUi ,27,20,10,15,1,10,12,3,0,1,0,5,9,0,0,1,5,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::model::filter::ContentFilter ,27,8,7,8,1,21,8,0,0,6,0,7,18,6,0,0,6,0,0,0,0,0,0
org::eclipse::mylyn::monitor::internal::CardinalStatistic ,27,10,9,2,2,21,1,1,0,1,0,7,15,1,0,0,7,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::search::RepositorySearchResult ,27,15,10,3,1,36,2,1,0,1,0,9,0,1,0,0,7,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::util::css::CompositeSelector ,27,6,7,3,2,6,2,1,0,2,0,4,10,2,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::java::ui::search::JUnitReferencesProvider ,27,7,8,2,4,6,1,1,0,2,8,4,47,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::bugzilla::deprecated::BugzillaStackTraceDuplicateDetector ,27,11,4,5,1,0,0,5,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::xplanner::ui::wizard::NewXPlannerTaskWizard ,27,11,6,3,2,10,1,2,0,1,0,5,7,1,0,0,4,1,0,0,0,2,1
org::eclipse::mylyn::internal::trac::core::TracAttributeMapper ,27,17,13,6,2,10,2,4,0,3,0,5,41,0,0,0,5,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasklist::RelativePathUtil ,27,15,6,2,1,0,0,2,0,0,0,1,9,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::resources::ui::ResourcesUiExtensionPointReader ,27,11,6,2,1,3,1,1,0,5,0,3,9,2,2,0,1,0,0,0,0,0,0
org::eclipse::mylyn::zest::core::widgets::internal::RoundedChopboxAnchor ,27,16,7,4,1,3,1,3,0,2,0,3,31,2,1,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::util::AbstractRetrieveTitleFromUrlJob ,27,11,5,5,1,10,2,3,0,2,0,5,0,2,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::ui::planner::TaskActivityWizard ,27,18,5,5,1,6,1,4,0,2,0,4,0,2,1,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::hypertext::ui::editors::WebResourceLabelProvider ,27,7,8,1,1,10,1,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::actions::DisconnectRepositoryAction ,28,15,6,7,1,3,1,6,0,3,0,3,0,2,0,0,3,1,0,0,0,2,1
org::eclipse::mylyn::internal::commons::ui::CompositeContainerImageDescriptor ,28,11,8,1,1,6,1,0,0,3,0,4,0,2,1,0,1,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::core::validation::MarkupValidator ,28,18,8,8,1,3,3,5,0,1,0,3,9,1,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::actions::OpenWithBrowserAction ,28,14,9,5,1,3,2,3,0,1,0,3,0,0,1,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::xplanner::ui::wizard::ErrorQueryPage ,28,12,8,2,4,28,1,1,0,1,0,8,21,1,0,0,8,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::TaskRepositoryAdapterFactory ,28,3,7,0,1,1,0,0,0,1,0,2,18,1,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::team::ui::actions::CommitContextAction ,28,10,6,1,1,3,0,1,0,0,0,3,9,0,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::search::SearchResultSorter ,28,9,2,3,1,3,1,2,0,1,0,3,0,1,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::context::core::InteractionContextRelation ,29,12,8,5,2,28,4,2,0,5,0,8,15,5,0,0,8,0,0,0,0,0,0
org::eclipse::mylyn::internal::team::ui::actions::ApplyPatchAction ,29,12,6,3,1,6,0,3,0,1,0,4,0,1,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::web::ui::WebResourceUiBridge ,29,12,10,5,2,21,0,5,0,0,0,7,16,0,0,0,7,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::core::RepositoryPerson ,29,14,9,2,1,28,2,1,0,3,0,8,15,3,0,0,8,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::core::validation::DocumentLocalReferenceValidationRule ,29,16,6,8,2,3,1,7,5,0,0,3,11,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::util::CopyAttachmentToClipboardJob ,29,14,3,7,1,3,1,6,0,1,0,3,0,1,1,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::workingsets::TaskWorkingSetAdapterFactory ,29,4,2,0,1,1,0,0,0,2,0,2,18,2,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::commons::ui::CompositeElementImageDescriptor ,29,11,8,1,1,6,1,0,0,6,0,4,0,3,1,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::core::parser::builder::SplittingOutlineParser ,29,21,9,6,2,10,1,5,0,1,0,5,19,1,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::actions::NextTaskDropDownAction ,29,4,3,0,1,3,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::actions::ActivateTaskHistoryDropDownAction ,29,14,7,4,1,15,1,3,0,4,0,6,0,3,0,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::textile::core::block::TextileGlossaryBlock ,29,13,8,6,4,3,1,5,0,2,5,3,47,1,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::core::internal::Favorite ,29,9,8,8,1,28,8,0,0,7,0,8,18,7,0,0,8,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::textile::core::validation::BlockWhitespaceRule ,29,14,9,7,2,1,1,6,0,1,0,2,11,1,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::ui::viewer::HtmlTextPresenter ,29,19,5,5,1,3,1,4,1,1,0,3,9,1,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::bugzilla::deprecated::BugzillaTask ,29,12,9,4,4,36,2,2,0,2,2,9,170,2,0,0,9,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::deprecated::AbstractRepositoryQueryWizard ,30,14,8,7,1,3,0,7,0,4,0,3,0,1,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::model::LinkType ,30,10,10,0,1,45,0,0,0,6,0,10,18,6,0,0,10,0,0,0,0,0,0
org::eclipse::mylyn::bugzilla::deprecated::BugzillaCompareStructureCreator ,30,9,9,3,1,15,1,2,0,0,0,6,9,0,0,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::web::tasks::NamedPattern ,30,26,9,7,1,21,2,5,0,2,0,7,9,2,1,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::monitor::usage::editors::UsageCountLabelProvider ,30,11,7,4,1,3,2,2,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::dev::properties::TaskRepositoryPropertiesSource ,30,18,8,3,1,21,1,2,0,1,0,7,9,1,0,0,7,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::core::parser::TableCellAttributes ,30,11,10,4,2,55,4,0,0,5,0,11,20,5,0,0,11,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::core::RepositoryTaskHandleUtil ,30,12,8,9,1,6,8,1,0,2,0,4,9,1,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::web::ui::WebSiteNavigatorActionProvider ,30,13,8,0,1,6,0,0,0,1,0,4,0,1,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::tracwiki::core::block::PreformattedBlock ,30,18,9,6,3,6,1,5,0,4,4,4,43,4,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::xplanner::ui::wizard::ProjectsViewerLabelProvider ,30,9,9,6,1,3,2,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::editors::TaskHyperlinkDetector ,30,12,5,8,2,3,3,5,1,0,0,3,4,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::core::parser::ImageAttributes ,30,11,10,8,2,55,8,0,0,5,0,11,20,5,0,0,11,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaTaskListMigrator ,30,23,9,4,2,10,0,4,0,3,3,5,14,3,0,0,5,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::mediawiki::core::MediaWikiIdGenerationStrategy ,31,11,3,4,2,3,2,2,0,1,0,3,10,1,1,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::editors::RepositoryTextViewer ,31,14,11,0,1,21,0,0,0,2,0,7,0,2,0,0,6,1,0,0,0,2,1
org::eclipse::mylyn::internal::wikitext::tasks::ui::util::bugzilla::BugzillaQuoteBlock ,31,19,10,9,3,6,1,8,0,2,4,4,43,2,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::xplanner::core::service::ServiceManager ,31,12,5,4,1,1,1,3,0,1,0,2,9,1,0,0,2,0,0,0,0,1,1
org::eclipse::mylyn::internal::tasks::ui::search::SearchResultSorterId ,31,10,4,3,1,3,1,2,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::mediawiki::core::block::HeadingBlock ,31,17,5,9,3,3,1,8,0,3,4,3,43,3,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::java::ui::ActiveFoldingEditorTracker ,31,15,10,3,3,21,2,1,0,1,0,7,24,0,0,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::search::SearchResultsLabelProvider ,31,8,7,3,2,1,1,2,0,2,0,2,6,2,0,0,2,1,0,0,0,2,1
org::eclipse::mylyn::internal::tasks::ui::views::TaskRepositoriesSorter ,31,15,14,8,1,1,6,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::compatibility::JavaRuntimeVersionChecker ,31,3,4,1,1,0,0,1,0,3,0,1,9,3,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::textile::core::TextileContentState ,31,18,10,8,2,28,5,3,0,3,0,8,36,3,1,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::web::ui::BrowserTracker ,31,10,9,3,2,21,1,2,0,1,1,7,17,1,0,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorPeoplePart ,31,21,4,5,2,3,0,5,0,1,1,3,19,1,1,0,2,1,0,0,0,2,1
org::eclipse::mylyn::internal::wikitext::twiki::core::block::VerbatimBlock ,31,18,9,6,3,6,1,5,0,4,4,4,43,4,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::tasks::ui::editors::TaskEditorPartDescriptor ,31,11,8,9,1,21,7,2,5,2,0,7,9,2,0,0,7,0,0,0,0,0,0
org::eclipse::mylyn::internal::team::ui::templates::CommitTemplateVariables ,31,13,6,15,1,1,9,6,0,0,0,2,9,0,1,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::core::util::EclipseServiceLocator ,31,18,6,6,2,1,0,6,0,0,1,2,13,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::context::ui::actions::ContextRetrieveAction ,31,17,9,5,1,6,2,3,0,2,0,4,0,2,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::actions::CommentActionGroup ,32,16,9,2,1,15,1,1,0,2,0,6,0,2,2,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::actions::AbstractChangeCompletionAction ,32,7,6,3,1,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::twiki::core::block::HeadingBlock ,32,20,7,10,3,3,1,9,0,2,4,3,43,2,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::examples::jira::JiraClientExample ,32,25,2,10,1,0,0,10,0,1,0,1,9,1,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::views::AbstractTaskListPresentation ,32,13,10,4,1,45,4,0,4,5,0,10,9,5,0,0,9,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::ui::planner::PlannedTasksContentProvider ,32,20,10,3,1,36,1,2,0,1,0,9,11,0,0,1,9,0,0,0,0,0,0
org::eclipse::mylyn::internal::commons::ui::TaskListImageDescriptor ,32,11,9,0,1,10,0,0,0,5,0,5,0,4,1,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::ui::hyperlinks::ResourceHyperlinkExtensionReader ,32,14,4,3,1,1,1,3,0,4,0,2,9,1,1,0,1,0,0,0,0,1,1
org::eclipse::mylyn::internal::tasks::ui::search::CreateQueryFromSearchAction ,32,19,7,8,1,1,1,8,0,1,0,2,0,1,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::xplanner::ui::wizard::XPlannerQueryWizardUtils ,32,14,5,7,1,3,3,4,0,1,0,3,9,1,1,0,2,1,0,0,0,2,1
org::eclipse::mylyn::internal::web::ui::WebNavigatorLabelProvider ,32,10,10,1,1,36,0,1,0,1,0,9,0,1,0,0,9,0,0,0,0,0,0
org::eclipse::mylyn::zest::tests::swt::GraphSnippet2 ,32,9,3,1,1,0,0,1,0,0,0,1,9,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::trac::core::model::TracWikiPage ,32,12,12,11,1,28,9,2,0,3,0,8,9,3,0,0,8,0,0,0,0,0,0
org::eclipse::mylyn::zest::layouts::dataStructures::DisplayIndependentPoint ,32,9,12,1,1,15,1,0,1,2,0,6,9,0,0,2,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::ui::JiraSearchHandler ,32,22,7,9,2,3,2,7,0,1,0,3,11,1,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::commons::tests::manual::SampleNotificationPopup ,32,8,5,1,2,6,1,0,0,0,1,4,17,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::editors::TaskAttachmentStorage ,32,21,7,11,1,15,2,9,0,9,0,6,19,9,0,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::ChangeActivityHandleOperation ,33,27,8,8,2,3,0,8,0,2,1,3,13,2,1,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::twiki::core::block::LiteralBlock ,33,20,8,6,3,6,1,6,0,4,4,4,43,4,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::commons::net::InfiniteSubProgressMonitor ,33,8,9,2,1,6,0,2,0,5,2,4,57,0,0,5,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::ui::highlighters::TaskHighlighterMenuContributor ,33,17,4,4,1,0,0,4,0,1,0,1,10,1,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::ui::editor::TimeSpanAttributeEditor ,33,25,5,7,2,10,1,6,0,2,0,5,32,2,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::core::util::XML11Char ,33,12,38,1,1,55,1,0,0,10,0,11,9,1,0,0,11,0,0,0,0,0,0
org::eclipse::mylyn::zest::tests::swt::GraphSnippet6 ,33,11,4,1,1,0,0,1,0,0,0,1,9,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::monitor::ui::AbstractCommandMonitor ,33,14,7,2,1,21,1,1,1,0,0,7,9,0,0,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::model::NamedFilter ,33,12,11,5,1,66,5,0,0,6,0,12,18,6,0,0,12,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::TaskListModifyOperation ,33,9,4,7,1,6,3,4,2,1,0,4,9,0,0,1,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::JiraTaskMapper ,33,28,11,8,2,15,2,7,0,0,0,6,75,0,0,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::monitor::usage::InteractionEventSummarySorter ,33,14,11,1,1,15,0,1,0,5,0,6,0,1,1,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::TaskRepositoryUtil ,33,17,9,7,1,3,2,6,0,0,0,3,9,0,1,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::trac::ui::editor::TracTaskEditorPageFactory ,33,23,11,8,2,15,0,8,0,0,4,6,17,0,0,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::twiki::core::validation::ListWhitespaceValidationRule ,33,22,13,6,2,3,1,5,0,1,0,3,11,1,1,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::PersonContentProposal ,33,12,11,4,1,28,2,2,0,4,0,8,9,4,0,0,8,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::editor::reconciler::MarkupValidationReconcilingStrategy ,33,15,11,1,1,45,1,0,0,6,0,10,9,6,1,0,9,0,0,0,0,0,0
org::eclipse::mylyn::internal::resources::ui::ResourcesUiPreferenceInitializer ,34,23,9,7,1,21,3,4,0,4,0,7,0,1,0,1,7,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::core::XmlCleaner ,34,25,6,9,1,0,2,7,0,0,0,1,9,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::web::tasks::WebImages ,34,19,7,3,1,6,0,3,0,4,0,4,9,3,2,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::service::JiraRemoteMessageException ,34,9,9,4,3,6,3,1,0,2,0,4,27,2,1,0,3,0,0,0,0,0,0
